Id,SalePrice
2235,179678.34
2236,273290.94
2237,327128.8
2238,192484.28
2239,125488.8
2240,167462.95
2241,140730.08
2242,137084.0
2243,140477.59
2244,92786.9
2245,88192.08
2246,139943.37
2247,97340.86
2248,121220.5
2249,121930.0
2250,139387.83
2251,152331.18
2252,184455.13
2253,155206.9
2254,180695.82
2255,194507.0
2256,181042.1
2257,205150.18
2258,174202.37
2259,185820.7
2260,151081.32
2261,196804.96
2262,204607.73
2263,333203.55
2264,444258.69
2265,167930.72
2266,284373.5
2267,350483.92
2268,377157.79
2269,162886.87
2270,179630.75
2271,238356.08
2272,199135.8
2273,163372.37
2274,170271.75
2275,167106.51
2276,167072.84
2277,175566.6
2278,167834.14
2279,130817.1
2280,113547.5
2281,174105.64
2282,169737.17
2283,108620.2
2284,120928.54
2285,153140.1
2286,125279.8
2287,340320.07
2288,274432.01
2289,359241.53
2290,409810.27
2291,314550.14
2292,410118.86
2293,444930.79
2294,405357.53
2295,440492.16
2296,287602.69
2297,310689.74
2298,331531.63
2299,375354.51
2300,321026.28
2301,283664.07
2302,226214.83
2303,248709.38
2304,245609.89
2305,184459.72
2306,185507.81
2307,184641.0
2308,227678.71
2309,281435.59
2310,214217.14
2311,189004.13
2312,173517.34
2313,173201.75
2314,167340.69
2315,172940.87
2316,185933.98
2317,171939.77
2318,170734.36
2319,174693.81
2320,180297.12
2321,259404.99
2322,169068.92
2323,184810.62
2324,165094.4
2325,219523.62
2326,166920.2
2327,202688.87
2328,209823.27
2329,188645.0
2330,186996.4
2331,344187.76
2332,402043.68
2333,323059.83
2334,249822.62
2335,253806.04
2336,313116.39
2337,199448.09
2338,276019.5
2339,229288.72
2340,381525.91
2341,224652.53
2342,240067.72
2343,221628.05
2344,223853.61
2345,245163.14
2346,219880.42
2347,196386.3
2348,233419.34
2349,154493.99
2350,289727.43
2351,267547.41
2352,245368.21
2353,205903.3
2354,130701.25
2355,161021.5
2356,149819.0
2357,195714.02
2358,189309.4
2359,126826.0
2360,122802.08
2361,138699.6
2362,262579.15
2363,140558.71
2364,153966.75
2365,213136.08
2366,185938.61
2367,240828.05
2368,198074.83
2369,227286.35
2370,167644.94
2371,163473.26
2372,174502.34
2373,262304.54
2374,305413.61
2375,248461.09
2376,252130.96
2377,338734.05
2378,139722.5
2379,198139.4
2380,140256.5
2381,157149.37
2382,185795.21
2383,217405.13
2384,230145.52
2385,150992.07
2386,136721.59
2387,132891.75
2388,100364.9
2389,132729.43
2390,142531.0
2391,132781.2
2392,111795.39
2393,155642.25
2394,140773.0
2395,201595.7
2396,154774.32
2397,198976.64
2398,128662.25
2399,62758.76
2400,58104.96
2401,115676.83
2402,134759.64
2403,152464.1
2404,137853.83
2405,153261.5
2406,134498.1
2407,125766.8
2408,135623.69
2409,136433.3
2410,176955.48
2411,126306.58
2412,165993.9
2413,139869.66
2414,130486.75
2415,150673.45
2416,130158.25
2417,135124.84
2418,129601.0
2419,147496.33
2420,123500.33
2421,158855.5
2422,126563.34
2423,133584.45
2424,163659.19
2425,175493.38
2426,125163.84
2427,138979.59
2428,167499.19
2429,115151.58
2430,131825.5
2431,129395.33
2432,133119.0
2433,142045.5
2434,134958.84
2435,151740.5
2436,112378.0
2437,119602.23
2438,126903.74
2439,111556.22
2440,128616.82
2441,99673.24
2442,103198.81
2443,112931.64
2444,116720.23
2445,83772.05
2446,132988.65
2447,223149.4
2448,148890.45
2449,113154.09
2450,162430.14
2451,125648.41
2452,224063.1
2453,95492.05
2454,123196.83
2455,104059.5
2456,139302.84
2457,118111.91
2458,114178.38
2459,106583.26
2460,149712.81
2461,117498.04
2462,140634.04
2463,120362.0
2464,177933.71
2465,130455.49
2466,119108.98
2467,153082.17
2468,90011.9
2469,95685.16
2470,192342.33
2471,206874.76
2472,185257.76
2473,114956.01
2474,131704.1
2475,234488.46
2476,109974.22
2477,130301.75
2478,166253.0
2479,131806.71
2480,143330.0
2481,132888.09
2482,127995.66
2483,123862.83
2484,128276.5
2485,129902.0
2486,150370.82
2487,182518.12
2488,151158.65
2489,150987.25
2490,151950.09
2491,90019.59
2492,173109.63
2493,132943.46
2494,179857.62
2495,101983.9
2496,202465.4
2497,151338.7
2498,119845.5
2499,94234.9
2500,130941.5
2501,135074.09
2502,151649.54
2503,94112.2
2504,186721.04
2505,204524.15
2506,256979.14
2507,313796.49
2508,257377.08
2509,228294.33
2510,231656.96
2511,181866.95
2512,212640.04
2513,207991.65
2514,253405.5
2515,152550.0
2516,147856.34
2517,126153.5
2518,139913.0
2519,220209.37
2520,202802.38
2521,184055.3
2522,208916.74
2523,129154.58
2524,134577.13
2525,141686.0
2526,145572.18
2527,129785.0
2528,128969.0
2529,130213.8
2530,116644.86
2531,233256.78
2532,217510.98
2533,191997.4
2534,241448.75
2535,320357.49
2536,219379.81
2537,215235.31
2538,182526.24
2539,183707.35
2540,170299.28
2541,180462.89
2542,154239.89
2543,126150.83
2544,138037.18
2545,133381.5
2546,142932.59
2547,135254.16
2548,155576.01
2549,150468.68
2550,393498.36
2551,132860.06
2552,130310.61
2553,90672.43
2554,118488.93
2555,112507.8
2556,101682.59
2557,112120.76
2558,162668.09
2559,139686.38
2560,119013.69
2561,135321.99
2562,134543.68
2563,144461.08
2564,171192.85
2565,118062.9
2566,139360.46
2567,123494.53
2568,184797.55
2569,177715.14
2570,117208.06
2571,163390.72
2572,194216.17
2573,259128.92
2574,319458.98
2575,123334.0
2576,136195.57
2577,154956.05
2578,94341.96
2579,77147.2
2580,143071.92
2581,134839.37
2582,114179.8
2583,265619.71
2584,155146.41
2585,166845.59
2586,199197.57
2587,200656.45
2588,150898.45
2589,146663.0
2590,220542.18
2591,195072.74
2592,230440.79
2593,252688.6
2594,171719.21
2595,204896.59
2596,313060.66
2597,172145.4
2598,260084.03
2599,342553.02
2600,150477.87
2601,144435.9
2602,83912.84
2603,86195.01
2604,82064.61
2605,83009.01
2606,139818.43
2607,171628.17
2608,177429.6
2609,162869.0
2610,110986.25
2611,159528.04
2612,153417.95
2613,126098.5
2614,125982.16
2615,151648.48
2616,138668.0
2617,187124.5
2618,172253.43
2619,234548.98
2620,187956.32
2621,184858.6
2622,193209.9
2623,242557.37
2624,272994.49
2625,313801.73
2626,163636.94
2627,189792.02
2628,407230.45
2629,559264.76
2630,345616.95
2631,456229.17
2632,413598.33
2633,304473.95
2634,372757.17
2635,146598.37
2636,188974.41
2637,158717.25
2638,245831.55
2639,176608.42
2640,151332.5
2641,118512.0
2642,185954.87
2643,116707.15
2644,131108.16
2645,106470.83
2646,104827.5
2647,108087.4
2648,140340.75
2649,151133.5
2650,154086.8
2651,163662.5
2652,425532.82
2653,257087.62
2654,252488.67
2655,356971.84
2656,335321.49
2657,318743.19
2658,288907.76
2659,300593.44
2660,320357.99
2661,339403.82
2662,342645.76
2663,282269.23
2664,283277.59
2665,316549.15
2666,287771.92
2667,166877.51
2668,180731.62
2669,172004.85
2670,287538.52
2671,180905.15
2672,182615.62
2673,199607.5
2674,192837.93
2675,168702.2
2676,187058.46
2677,198510.9
2678,255779.22
2679,275648.29
2680,271814.17
2681,397007.07
2682,324061.66
2683,495271.3
2684,308284.77
2685,341297.36
2686,254535.64
2687,312065.1
2688,225919.64
2689,212227.95
2690,446235.92
2691,174968.72
2692,135277.65
2693,189629.31
2694,129017.23
2695,186336.45
2696,185162.0
2697,189184.68
2698,185462.68
2699,164598.45
2700,163311.82
2701,147326.82
2702,125521.84
2703,137514.19
2704,137591.25
2705,129524.5
2706,121862.16
2707,128826.0
2708,136731.0
2709,107298.43
2710,127252.43
2711,276404.64
2712,345513.84
2713,172649.29
2714,151566.44
2715,164599.62
2716,163486.2
2717,171842.85
2718,242938.73
2719,152827.03
2720,159092.49
2721,142294.59
2722,161030.6
2723,145375.83
2724,125133.0
2725,138355.75
2726,146268.25
2727,171029.34
2728,181812.74
2729,166108.77
2730,145861.51
2731,117329.24
2732,118333.25
2733,170595.24
2734,160075.96
2735,134819.09
2736,157364.24
2737,123617.0
2738,151672.8
2739,160625.15
2740,139957.5
2741,143659.5
2742,152664.6
2743,146535.36
2744,148914.75
2745,138643.75
2746,136325.0
2747,168568.9
2748,120782.59
2749,129702.83
2750,134222.62
2751,130835.5
2752,240368.83
2753,163003.9
2754,188984.6
2755,133196.17
2756,92951.9
2757,71551.98
2758,84565.4
2759,159135.45
2760,155223.0
2761,146644.0
2762,144591.34
2763,202542.37
2764,173786.39
2765,283879.89
2766,155989.63
2767,90835.71
2768,138820.37
2769,137380.84
2770,149265.0
2771,117569.83
2772,123009.27
2773,143787.8
2774,144319.29
2775,135376.02
2776,152953.42
2777,150633.0
2778,129549.6
2779,120263.22
2780,107188.37
2781,102289.79
2782,95631.97
2783,104647.68
2784,123462.6
2785,142679.1
2786,76693.77
2787,121024.0
2788,91262.57
2789,229052.54
2790,83603.85
2791,119272.84
2792,92775.11
2793,163022.97
2794,95438.71
2795,114130.38
2796,100093.5
2797,212178.1
2798,140662.54
2799,114947.52
2800,75120.91
2801,111537.84
2802,147862.53
2803,171618.3
2804,155372.83
2805,93202.43
2806,98765.68
2807,147041.02
2808,147654.5
2809,128088.83
2810,133924.84
2811,162909.0
2812,137359.59
2813,151132.75
2814,165879.45
2815,96871.94
2816,279142.72
2817,142508.85
2818,125307.43
2819,164514.91
2820,128228.76
2821,104220.54
2822,184424.5
2823,225342.9
2824,178954.5
2825,156303.98
2826,134001.0
2827,148975.15
2828,217617.1
2829,168788.86
2830,211782.53
2831,184450.81
2832,188566.68
2833,294902.48
2834,207994.45
2835,224362.71
2836,188318.96
2837,153364.85
2838,149421.62
2839,174229.4
2840,189951.1
2841,196190.93
2842,216202.6
2843,139816.49
2844,154936.19
2845,116855.5
2846,208567.6
2847,188615.4
2848,214256.92
2849,206654.15
2850,271801.14
2851,231590.6
2852,226270.52
2853,220687.31
2854,134137.03
2855,190543.87
2856,204839.42
2857,187435.05
2858,190827.28
2859,153188.5
2860,121419.0
2861,140852.98
2862,186630.43
2863,119989.83
2864,250265.87
2865,131522.9
2866,141287.29
2867,90907.84
2868,116716.43
2869,141257.52
2870,169840.34
2871,129606.79
2872,60347.71
2873,103334.93
2874,134397.22
2875,104175.36
2876,148664.55
2877,142214.41
2878,162888.52
2879,144681.1
2880,103940.7
2881,151386.82
2882,152049.44
2883,155775.5
2884,171829.33
2885,176073.2
2886,174269.59
2887,97253.01
2888,127290.0
2889,61046.7
2890,81680.39
2891,146835.96
2892,67092.82
2893,116710.94
2894,60708.53
2895,291380.8
2896,282262.59
2897,182315.45
2898,162671.75
2899,239432.3
2900,156797.86
2901,194207.32
2902,170776.2
2903,328011.36
2904,339384.42
2905,133044.66
2906,189347.69
2907,114168.53
2908,125703.5
2909,147976.55
2910,76885.04
2911,84779.87
2912,152547.85
2913,89008.87
2914,81919.04
2915,81588.04
2916,88321.87
2917,156049.57
2918,115623.5
2919,239502.89
