Id,SalePrice
1735,112207.94
1736,119351.82
1737,305216.48
1738,221412.21
1739,204597.14
1740,148079.45
1741,145385.45
1742,147789.77
1743,174613.32
1744,300656.02
1745,211537.45
1746,282564.27
1747,213650.73
1748,147075.4
1749,146253.56
1750,142320.75
1751,215149.55
1752,116667.15
1753,147682.25
1754,205332.08
1755,144233.98
1756,113253.33
1757,117999.32
1758,134053.45
1759,143099.25
1760,138998.42
1761,139655.97
1762,146113.45
1763,146107.75
1764,116892.32
1765,146221.25
1766,138292.97
1767,148928.95
1768,132355.5
1769,171694.0
1770,124326.11
1771,131727.95
1772,136920.25
1773,134746.0
1774,124986.43
1775,129349.3
1776,128053.25
1777,95479.94
1778,124137.05
1779,136226.45
1780,200932.92
1781,134755.95
1782,102429.0
1783,126290.83
1784,117917.0
1785,113320.29
1786,112289.03
1787,201682.21
1788,60568.37
1789,97301.41
1790,98394.98
1791,149127.83
1792,143633.47
1793,122017.6
1794,120306.22
1795,137237.25
1796,130423.75
1797,128197.25
1798,123110.35
1799,117093.16
1800,130221.7
1801,130971.5
1802,134830.8
1803,145761.25
1804,115180.33
1805,129708.58
1806,125480.39
1807,130088.75
1808,123236.43
1809,123070.0
1810,125263.6
1811,108616.28
1812,122873.25
1813,134840.0
1814,101995.87
1815,81434.55
1816,109926.7
1817,101772.33
1818,123142.43
1819,119615.34
1820,85195.05
1821,124075.31
1822,125108.5
1823,85280.55
1824,121425.23
1825,128950.46
1826,113897.75
1827,116735.64
1828,127072.75
1829,118649.79
1830,126964.5
1831,211009.42
1832,109332.2
1833,126322.7
1834,120752.93
1835,193024.31
1836,124608.81
1837,78004.01
1838,129464.25
1839,78041.36
1840,144421.27
1841,142718.25
1842,109913.36
1843,130347.58
1844,128670.75
1845,145537.5
1846,133711.67
1847,142962.0
1848,61558.18
1849,136245.0
1850,128109.0
1851,125753.68
1852,129409.75
1853,127018.25
1854,173202.76
1855,149228.3
1856,202650.15
1857,134465.3
1858,155685.75
1859,151204.75
1860,142952.75
1861,151753.75
1862,207539.78
1863,204030.74
1864,204030.74
1865,319451.62
1866,325491.71
1867,265919.14
1868,284941.36
1869,165465.05
1870,241844.07
1871,265950.2
1872,147275.17
1873,212213.3
1874,128203.48
1875,181004.27
1876,149129.23
1877,180232.37
1878,189606.68
1879,121770.08
1880,121610.99
1881,206664.59
1882,261082.49
1883,190215.96
1884,200685.62
1885,274168.75
1886,279038.51
1887,182505.36
1888,272358.44
1889,147637.93
1890,129995.45
1891,135501.39
1892,109912.83
1893,132675.57
1894,138540.45
1895,141937.0
1896,129891.0
1897,112212.54
1898,127057.96
1899,122482.32
1900,154232.61
1901,129945.25
1902,127740.69
1903,209462.58
1904,132128.0
1905,140259.4
1906,129310.0
1907,140770.25
1908,132335.75
1909,139160.0
1910,142033.0
1911,154913.63
1912,224036.45
1913,121751.5
1914,93860.5
1915,282223.49
1916,91966.55
1917,267151.49
1918,127432.41
1919,143917.72
1920,148928.9
1921,335388.13
1922,292665.14
1923,155703.23
1924,196951.72
1925,196281.05
1926,327998.74
1927,128354.08
1928,148390.73
1929,120508.33
1930,145602.6
1931,122504.0
1932,147160.9
1933,142883.2
1934,145587.73
1935,147599.13
1936,150010.15
1937,149199.98
1938,145608.38
1939,269695.81
1940,239720.42
1941,145275.23
1942,145309.48
1943,234902.17
1944,265854.37
1945,328143.57
1946,125731.11
1947,321967.1
1948,131211.08
1949,214455.38
1950,176327.36
1951,213450.55
1952,215528.92
1953,140428.58
1954,216436.14
1955,143979.75
1956,217406.03
1957,145965.98
1958,281398.05
1959,147984.25
1960,114588.58
1961,115409.99
1962,117264.75
1963,118986.25
1964,142216.5
1965,142626.08
1966,159735.55
1967,272440.99
1968,293472.78
1969,331549.11
1970,339791.45
1971,341812.55
1972,328535.37
1973,264079.36
1974,266590.74
1975,354126.87
1976,268489.12
1977,279001.19
1978,289022.71
1979,317527.96
1980,175909.07
1981,322601.71
1982,236100.84
1983,235301.5
1984,189089.36
1985,176465.16
1986,196352.57
1987,168528.91
1988,144110.95
1989,196950.73
1990,197650.83
1991,181481.04
1992,200696.18
1993,169822.99
1994,203081.34
1995,187903.87
1996,260691.03
1997,321075.56
1998,285314.79
1999,204600.18
2000,277936.28
2001,204639.89
2002,202789.89
2003,278346.67
2004,264778.91
2005,249585.95
2006,251796.41
2007,275803.98
2008,170492.84
2009,149140.45
2010,201817.97
2011,139805.63
2012,166280.6
2013,144866.73
2014,147876.23
2015,210544.43
2016,145667.13
2017,196023.74
2018,129214.6
2019,110528.8
2020,118060.82
2021,119718.58
2022,146405.15
2023,130179.29
2024,147256.45
2025,341040.31
2026,162900.62
2027,142119.45
2028,165825.15
2029,150154.8
2030,302808.04
2031,284740.17
2032,293058.16
2033,297647.33
2034,170913.6
2035,195694.08
2036,244316.71
2037,250044.5
2038,333535.37
2039,246868.54
2040,343013.92
2041,297817.58
2042,194457.46
2043,138904.55
2044,142514.8
2045,217006.5
2046,147697.5
2047,144710.2
2048,124306.24
2049,145446.25
2050,202848.25
2051,125032.16
2052,127830.71
2053,135463.37
2054,95200.87
2055,136722.95
2056,131290.62
2057,124245.38
2058,148817.58
2059,115581.03
2060,139456.34
2061,147042.75
2062,129135.2
2063,104302.44
2064,133884.0
2065,119389.41
2066,146443.58
2067,125294.93
2068,142436.0
2069,106982.83
2070,124826.55
2071,97641.83
2072,126091.5
2073,134976.89
2074,180212.26
2075,137568.0
2076,116494.16
2077,133844.75
2078,126081.25
2079,135140.05
2080,118860.88
2081,138575.05
2082,135755.58
2083,139874.35
2084,114661.49
2085,133274.5
2086,141295.3
2087,133653.75
2088,126520.61
2089,97262.44
2090,120862.65
2091,120889.25
2092,129728.75
2093,116938.78
2094,153457.01
2095,131193.0
2096,111754.03
2097,108547.08
2098,130640.25
2099,87717.22
2100,110587.01
2101,126634.15
2102,155717.08
2103,121887.54
2104,123880.0
2105,118049.98
2106,103894.18
2107,214394.33
2108,114388.27
2109,135522.5
2110,123625.75
2111,205668.9
2112,125611.8
2113,121969.01
2114,129434.45
2115,125019.98
2116,114741.5
2117,132987.0
2118,125970.55
2119,115163.38
2120,118661.2
2121,99784.83
2122,117488.51
2123,111806.66
2124,197615.57
2125,124381.85
2126,114362.04
2127,131788.7
2128,125144.56
2129,107016.2
2130,139081.75
2131,125847.1
2132,128426.75
2133,122019.64
2134,122256.9
2135,113113.04
2136,107774.06
2137,126342.75
2138,128632.34
2139,141656.75
2140,124211.04
2141,134121.0
2142,130132.58
2143,140711.5
2144,111122.54
2145,115743.94
2146,143724.5
2147,127483.7
2148,122196.18
2149,110055.55
2150,212054.01
2151,147753.49
2152,123321.43
2153,137673.82
2154,114106.82
2155,148660.23
2156,149189.3
2157,204951.4
2158,207170.31
2159,206438.5
2160,169037.07
2161,275456.37
2162,337204.17
2163,324283.46
2164,274298.56
2165,151853.75
2166,128293.08
2167,176591.91
2168,146469.48
2169,191612.15
2170,207341.83
2171,149030.0
2172,135539.25
2173,145940.76
2174,199892.21
2175,319484.74
2176,288714.61
2177,203978.33
2178,242464.54
2179,108059.19
2180,152561.47
2181,177929.15
2182,205607.61
2183,172692.84
2184,137274.09
2185,131690.33
2186,137623.75
2187,140821.75
2188,142732.82
2189,148325.5
2190,124698.33
2191,127310.58
2192,103550.0
2193,112367.9
2194,124831.75
2195,113857.91
2196,131437.75
2197,115137.29
2198,169860.41
2199,128827.0
2200,125117.0
2201,133752.7
2202,246711.65
2203,115874.54
2204,126601.25
2205,119642.54
2206,130969.05
2207,250561.27
2208,208659.7
2209,142387.0
2210,132111.75
2211,118813.25
2212,126358.62
2213,121523.75
2214,142811.32
2215,118558.95
2216,140085.87
2217,76556.88
2218,121168.81
2219,111711.11
2220,86758.98
2221,282223.49
2222,202979.47
2223,211977.77
2224,208030.45
2225,135000.47
2226,148212.73
2227,201312.93
2228,255779.78
2229,246778.95
2230,146372.72
2231,200292.65
2232,150146.15
2233,144805.15
2234,257880.56
2235,148740.4
2236,266943.54
2237,274111.21
2238,166349.78
2239,134975.51
2240,141847.8
2241,133358.86
2242,133907.08
2243,148777.58
2244,113068.25
2245,107953.58
2246,143859.75
2247,138798.5
2248,119437.49
2249,106940.88
2250,122519.33
2251,113247.54
2252,148383.25
2253,142605.05
2254,147934.98
2255,148518.23
2256,190468.19
2257,152724.55
2258,164790.6
2259,147056.23
2260,139964.0
2261,224468.43
2262,236232.28
2263,269252.43
2264,335550.17
2265,146956.15
2266,292905.33
2267,294789.77
2268,359653.94
2269,145054.05
2270,191202.21
2271,212464.63
2272,207882.87
2273,142334.98
2274,149546.98
2275,144814.25
2276,172374.05
2277,149090.33
2278,151383.9
2279,109131.02
2280,113936.0
2281,145977.44
2282,143851.45
2283,138703.5
2284,140807.0
2285,160397.98
2286,123824.96
2287,316825.41
2288,270737.59
2289,299478.35
2290,336100.22
2291,265036.39
2292,359893.53
2293,334990.59
2294,330039.72
2295,335052.41
2296,281497.0
2297,265295.69
2298,313826.81
2299,284062.71
2300,272892.29
2301,257719.93
2302,202043.32
2303,276891.95
2304,267508.72
2305,147903.12
2306,148205.12
2307,149423.62
2308,271603.47
2309,302724.95
2310,235871.11
2311,172499.87
2312,151603.1
2313,149551.6
2314,172734.44
2315,147378.35
2316,153790.73
2317,151465.0
2318,147929.6
2319,167547.61
2320,167325.38
2321,268807.05
2322,165814.41
2323,166382.65
2324,168099.16
2325,202298.47
2326,169682.54
2327,196322.33
2328,198205.92
2329,146845.63
2330,150868.8
2331,285986.79
2332,321378.8
2333,288654.26
2334,201735.4
2335,267159.43
2336,283494.4
2337,180415.22
2338,274741.97
2339,271476.32
2340,328633.04
2341,200665.52
2342,268655.12
2343,203274.91
2344,196007.2
2345,261275.84
2346,240377.65
2347,170588.64
2348,249347.4
2349,144697.2
2350,271984.69
2351,263546.29
2352,272862.59
2353,151111.37
2354,137599.98
2355,162804.76
2356,134825.65
2357,185451.5
2358,147883.98
2359,145813.9
2360,118211.49
2361,131711.08
2362,209010.03
2363,132189.83
2364,134203.82
2365,252233.36
2366,222298.84
2367,260288.06
2368,170669.39
2369,259857.55
2370,149351.72
2371,147475.45
2372,180976.59
2373,271499.69
2374,280785.66
2375,272937.59
2376,213981.55
2377,295015.86
2378,138568.83
2379,148450.83
2380,138381.25
2381,138552.55
2382,208910.41
2383,200960.65
2384,219529.07
2385,141966.43
2386,131223.58
2387,136561.45
2388,138026.75
2389,122304.3
2390,137338.87
2391,121500.65
2392,119184.49
2393,161353.65
2394,132746.83
2395,148415.82
2396,140865.98
2397,140183.07
2398,122579.33
2399,58183.03
2400,69888.72
2401,116314.24
2402,127777.95
2403,145370.25
2404,143199.72
2405,134055.41
2406,114641.69
2407,116796.93
2408,125580.17
2409,129089.7
2410,147038.0
2411,119251.32
2412,138352.45
2413,133012.95
2414,136067.75
2415,138737.55
2416,121929.41
2417,127842.13
2418,113848.94
2419,118865.82
2420,117879.99
2421,138708.45
2422,125261.41
2423,123096.0
2424,143778.75
2425,116856.63
2426,126346.25
2427,119386.43
2428,210231.45
2429,121452.5
2430,123198.74
2431,116704.32
2432,125277.0
2433,129505.99
2434,135338.2
2435,138055.65
2436,122611.0
2437,115917.82
2438,119541.65
2439,116871.25
2440,124943.6
2441,105076.7
2442,109024.88
2443,120874.55
2444,121191.58
2445,114118.77
2446,124509.5
2447,239335.9
2448,130166.25
2449,124800.26
2450,132337.5
2451,122058.53
2452,214687.91
2453,114434.83
2454,128348.05
2455,120204.59
2456,136920.33
2457,128670.05
2458,127568.15
2459,109751.53
2460,128954.25
2461,126735.35
2462,130780.25
2463,120633.48
2464,135618.35
2465,119669.93
2466,125698.5
2467,156646.13
2468,105147.93
2469,107652.18
2470,149858.75
2471,197708.87
2472,132239.75
2473,134699.87
2474,109492.99
2475,211169.75
2476,126422.6
2477,125563.83
2478,149572.9
2479,109643.87
2480,136719.83
2481,122530.69
2482,121263.66
2483,115119.15
2484,119450.49
2485,111857.77
2486,144020.5
2487,127891.82
2488,157393.5
2489,142325.0
2490,143481.5
2491,107941.69
2492,142647.8
2493,129850.68
2494,140511.5
2495,126550.5
2496,135652.08
2497,143353.25
2498,112027.83
2499,102147.11
2500,130680.83
2501,140324.0
2502,140092.25
2503,119431.1
2504,146921.48
2505,203356.29
2506,278573.64
2507,285846.95
2508,277799.41
2509,202374.36
2510,270315.73
2511,163671.36
2512,194752.2
2513,198756.74
2514,297428.92
2515,132906.75
2516,148971.78
2517,129655.58
2518,138709.0
2519,202478.0
2520,202263.31
2521,190685.96
2522,197560.42
2523,120387.16
2524,132243.0
2525,132984.33
2526,133592.75
2527,112120.02
2528,121582.49
2529,103977.88
2530,101114.47
2531,205660.68
2532,195872.79
2533,192488.46
2534,277233.96
2535,289082.19
2536,208445.91
2537,249789.44
2538,180143.99
2539,165824.6
2540,143092.03
2541,185951.81
2542,141350.07
2543,125531.6
2544,132498.75
2545,127144.75
2546,136560.08
2547,131454.75
2548,154698.62
2549,144625.5
2550,382018.22
2551,131469.07
2552,112300.41
2553,111627.92
2554,120635.83
2555,120305.95
2556,107479.0
2557,109021.83
2558,130153.75
2559,124697.85
2560,130692.2
2561,153909.05
2562,127487.3
2563,126960.6
2564,192082.97
2565,134043.82
2566,118200.0
2567,125695.6
2568,131079.94
2569,141218.83
2570,132249.75
2571,140567.4
2572,214405.67
2573,209894.0
2574,291436.84
2575,117812.35
2576,124344.35
2577,118785.43
2578,103731.41
2579,94966.16
2580,123171.25
2581,128076.33
2582,106870.54
2583,284677.84
2584,143300.65
2585,143909.05
2586,179644.18
2587,195815.55
2588,152850.75
2589,134344.75
2590,201432.71
2591,139703.82
2592,203579.74
2593,272861.95
2594,178489.75
2595,239140.37
2596,289226.21
2597,144324.23
2598,205916.56
2599,324726.28
2600,135552.33
2601,124330.66
2602,123339.95
2603,110036.41
2604,128838.7
2605,122226.04
2606,124503.33
2607,146328.65
2608,144325.0
2609,142183.92
2610,114325.49
2611,128739.61
2612,144058.64
2613,122751.16
2614,120492.16
2615,143047.58
2616,127157.58
2617,143791.75
2618,143355.75
2619,211748.96
2620,149350.23
2621,148282.73
2622,150040.73
2623,251298.28
2624,210034.47
2625,282519.86
2626,138518.14
2627,223071.26
2628,333074.79
2629,328029.12
2630,312016.27
2631,340519.73
2632,328512.82
2633,320762.6
2634,352421.94
2635,140902.75
2636,207024.0
2637,151493.75
2638,197714.69
2639,148298.58
2640,144883.83
2641,103178.19
2642,149967.35
2643,136482.5
2644,140976.05
2645,131352.5
2646,112631.58
2647,136259.5
2648,130608.0
2649,140979.95
2650,159662.6
2651,140242.16
2652,320231.17
2653,262385.91
2654,204413.77
2655,347606.96
2656,311317.12
2657,328302.36
2658,269757.08
2659,261708.65
2660,293533.0
2661,321571.06
2662,319557.53
2663,287088.82
2664,301341.83
2665,305510.57
2666,305011.45
2667,142868.1
2668,178902.43
2669,148595.32
2670,262132.09
2671,181006.73
2672,171713.83
2673,198869.43
2674,193505.71
2675,162766.53
2676,197755.83
2677,148842.3
2678,201093.64
2679,256027.91
2680,256784.05
2681,325605.53
2682,287161.4
2683,352915.51
2684,286999.37
2685,295243.67
2686,267006.32
2687,271059.7
2688,263800.58
2689,235357.56
2690,324849.8
2691,145668.85
2692,140742.12
2693,176405.67
2694,135706.05
2695,192768.1
2696,190537.01
2697,149002.48
2698,149969.75
2699,144065.55
2700,142547.55
2701,142214.63
2702,116128.51
2703,148739.0
2704,148893.25
2705,124495.83
2706,119548.57
2707,123247.49
2708,132953.83
2709,114985.07
2710,121408.49
2711,214387.61
2712,287986.6
2713,163213.73
2714,153281.02
2715,147400.27
2716,152152.5
2717,199450.69
2718,253997.93
2719,143782.03
2720,174276.95
2721,129210.08
2722,142709.79
2723,120702.79
2724,118339.82
2725,130135.33
2726,140119.75
2727,153736.58
2728,147944.58
2729,138673.35
2730,143300.25
2731,114406.03
2732,122140.5
2733,147004.9
2734,133163.7
2735,134850.95
2736,136152.0
2737,120198.66
2738,145430.25
2739,139807.58
2740,129900.41
2741,135717.45
2742,146495.5
2743,133832.57
2744,133123.5
2745,126741.3
2746,128719.58
2747,135080.25
2748,131044.85
2749,122669.08
2750,129401.33
2751,121126.83
2752,205579.89
2753,146692.25
2754,131595.3
2755,129552.85
2756,73918.08
2757,87252.33
2758,76898.18
2759,129124.8
2760,114536.4
2761,141286.0
2762,143222.58
2763,145560.05
2764,189910.26
2765,212683.83
2766,128140.75
2767,115480.0
2768,137527.2
2769,117473.31
2770,159798.6
2771,117797.99
2772,125338.33
2773,134852.0
2774,132265.0
2775,114158.54
2776,126902.18
2777,154567.1
2778,141164.17
2779,112421.23
2780,118691.34
2781,107737.41
2782,107882.66
2783,118580.8
2784,115222.49
2785,119102.78
2786,83943.0
2787,130032.25
2788,70854.48
2789,200965.61
2790,117617.65
2791,125079.83
2792,89079.76
2793,129885.0
2794,115148.55
2795,120822.98
2796,110968.2
2797,147950.08
2798,115156.36
2799,128637.65
2800,81773.66
2801,117365.37
2802,135377.75
2803,145120.75
2804,133987.08
2805,122284.54
2806,97612.77
2807,164779.4
2808,136792.75
2809,130441.26
2810,131138.58
2811,146308.15
2812,134520.34
2813,138000.88
2814,138871.88
2815,98378.3
2816,217026.45
2817,124897.16
2818,121151.16
2819,191067.97
2820,136908.45
2821,121529.5
2822,126198.25
2823,134697.68
2824,143710.7
2825,134509.87
2826,128884.75
2827,138880.25
2828,137845.18
2829,151875.37
2830,203439.31
2831,165257.91
2832,145860.55
2833,269362.63
2834,201515.51
2835,201905.28
2836,195178.83
2837,142063.08
2838,137002.37
2839,147884.98
2840,173533.61
2841,193447.06
2842,203950.91
2843,151141.65
2844,152157.5
2845,120090.99
2846,195922.39
2847,150788.4
2848,251676.11
2849,191951.06
2850,263896.0
2851,209873.98
2852,203798.28
2853,206499.75
2854,107779.19
2855,173589.91
2856,192459.15
2857,193973.83
2858,179158.27
2859,128410.6
2860,125677.08
2861,126958.24
2862,199538.28
2863,111560.44
2864,205255.83
2865,133902.39
2866,200643.15
2867,107613.33
2868,111723.29
2869,122780.8
2870,123043.61
2871,107199.81
2872,77282.16
2873,118887.18
2874,122918.93
2875,126831.35
2876,183342.13
2877,125026.81
2878,190328.55
2879,129300.0
2880,115401.04
2881,126517.25
2882,128566.0
2883,198795.95
2884,204090.62
2885,132477.75
2886,138277.2
2887,114960.08
2888,126255.1
2889,82719.44
2890,77571.54
2891,139025.0
2892,93509.33
2893,126155.33
2894,97887.88
2895,292050.96
2896,284764.86
2897,146549.75
2898,147477.0
2899,259389.81
2900,146729.5
2901,142340.57
2902,147565.7
2903,292371.85
2904,317005.99
2905,117144.77
2906,171227.5
2907,144520.12
2908,121628.07
2909,143394.25
2910,85779.0
2911,123805.54
2912,146375.02
2913,127558.75
2914,127796.2
2915,129537.2
2916,127558.75
2917,148381.5
2918,125897.26
2919,206685.06
